person_id,file_id,file_name,ground_truth1,ground_truth2,ground_truth3,ground_truth4,ground_truth5,ground_truth6,ground_truth7,x,y,Width,Height,Score,Label,备注
23,31,Person23_31,redWhistle,,,,,,,2433,373,592,2440,0.33775,sign,
23,31,Person23_31,redWhistle,,,,,,,2366,767,1304,817,0.36394,blueSunglasses,
23,31,Person23_31,redWhistle,,,,,,,2352,736,1694,2198,0.37597,yellowBag,
23,32,Person23_32,redWhistle,,,,,,,1385,1079,914,1029,0.32295,cloudSign,
23,32,Person23_32,redWhistle,,,,,,,1103,857,1546,1079,0.25556,metalKey,
23,32,Person23_32,redWhistle,,,,,,,1103,2097,377,938,0.29138,pinkCandle,
23,32,Person23_32,redWhistle,,,,,,,54,11,1331,1714,0.5634,sign,
23,32,Person23_32,redWhistle,,,,,,,1183,1432,1385,353,0.34447,blueSunglasses,
23,33,Person23_33,redWhistle,,,,,,,14,1019,901,1170,0.43181,cloudSign,
23,34,Person23_34,rainbowPens,,,,,,,175,676,3428,1815,0.48115,canadaPencil,
23,34,Person23_34,rainbowPens,,,,,,,1318,1109,1680,1019,0.44889,metalKey,
23,34,Person23_34,rainbowPens,,,,,,,1237,746,713,2289,0.3127,sign,
23,35,Person23_35,rainbowPens,,,,,,,1237,11,1264,1109,0.31681,cloudSign,
23,35,Person23_35,rainbowPens,,,,,,,1318,636,1062,636,0.28283,eyeball,
23,35,Person23_35,rainbowPens,,,,,,,1385,474,404,998,0.2686,pinkCandle,
23,35,Person23_35,rainbowPens,,,,,,,914,484,1344,2551,0.57919,sign,
23,35,Person23_35,rainbowPens,,,,,,,1990,968,283,414,0.28421,lavenderDie,
23,36,Person23_36,rainbowPens,,,,,,,14,1644,995,1210,0.27266,cloudSign,
23,36,Person23_36,rainbowPens,,,,,,,2608,242,242,978,0.2737,pinkCandle,
23,36,Person23_36,rainbowPens,,,,,,,3105,101,941,2934,0.27195,sign,
23,37,Person23_37,rainbowPens,,,,,,,2594,132,283,817,0.30481,pinkCandle,
23,37,Person23_37,rainbowPens,,,,,,,2326,11,834,1775,0.29909,sign,
23,37,Person23_37,rainbowPens,,,,,,,2541,11,995,908,0.27152,hairClip,
23,38,Person23_38,rainbowPens,,,,,,,2594,2117,269,726,0.269,pinkCandle,
23,38,Person23_38,rainbowPens,,,,,,,283,333,2016,2531,0.33279,pumpkinNotes,
23,38,Person23_38,rainbowPens,,,,,,,135,11,578,2389,0.25561,sign,
23,39,Person23_39,rainbowPens,,,,,,,2258,686,914,2349,0.38473,sign,
23,40,Person23_40,rainbowPens,,,,,,,2406,898,1640,1361,0.25551,canadaPencil,
23,40,Person23_40,rainbowPens,,,,,,,2245,1119,1022,615,0.30376,eyeball,
23,40,Person23_40,rainbowPens,,,,,,,2245,404,1801,1956,0.26756,noisemaker,
23,40,Person23_40,rainbowPens,,,,,,,2742,968,1089,1240,0.25329,redWhistle,
23,40,Person23_40,rainbowPens,,,,,,,2568,726,955,2309,0.3273,sign,
23,41,Person23_41,rainbowPens,,,,,,,14,11,941,1865,0.34667,sign,
23,42,Person23_42,rainbowPens,,,,,,,14,847,2742,2188,0.2783,canadaPencil,
23,42,Person23_42,rainbowPens,,,,,,,1008,11,1694,1170,0.25221,cloudSign,
23,42,Person23_42,rainbowPens,,,,,,,2070,11,1909,1603,0.32157,partyFavor,
23,42,Person23_42,rainbowPens,,,,,,,1331,857,1089,2178,0.49619,sign,
23,42,Person23_42,rainbowPens,,,,,,,1734,1311,1412,1724,0.31476,stickerBox,
23,43,Person23_43,rainbowPens,,,,,,,1990,1129,901,605,0.35751,eyeball,
23,43,Person23_43,rainbowPens,,,,,,,1049,636,2836,1946,0.30598,noisemaker,
23,43,Person23_43,rainbowPens,,,,,,,1976,1039,390,1140,0.28965,pinkCandle,
23,43,Person23_43,rainbowPens,,,,,,,2850,11,928,1502,0.29388,sign,
23,43,Person23_43,rainbowPens,,,,,,,3145,1835,283,394,0.32603,lavenderDie,
23,43,Person23_43,rainbowPens,,,,,,,14,132,2299,2087,0.26159,yellowBag,
23,44,Person23_44,rainbowPens,,,,,,,2326,1371,807,545,0.32597,eyeball,
23,44,Person23_44,rainbowPens,,,,,,,3334,11,538,908,0.2797,pinkCandle,
23,44,Person23_44,rainbowPens,,,,,,,2904,11,1143,1946,0.43055,sign,
23,44,Person23_44,rainbowPens,,,,,,,3172,2077,256,333,0.46584,lavenderDie,
23,44,Person23_44,rainbowPens,,,,,,,14,11,2299,2198,0.30878,yellowBag,
23,45,Person23_45,rainbowPens,,,,,,,2218,1412,982,1240,0.3841,cloudSign,
23,45,Person23_45,rainbowPens,,,,,,,2648,1714,713,686,0.30563,eyeball,
23,45,Person23_45,rainbowPens,,,,,,,1990,1875,363,1160,0.32506,pinkCandle,
23,45,Person23_45,rainbowPens,,,,,,,1707,1079,901,1956,0.36988,sign,
23,45,Person23_45,rainbowPens,,,,,,,2487,1573,431,515,0.29308,lavenderDie,
23,45,Person23_45,rainbowPens,,,,,,,632,11,2487,1694,0.45356,yellowBag,
23,46,Person23_46,rainbowPens,,,,,,,350,11,1304,797,0.33361,eyeball,
23,46,Person23_46,rainbowPens,,,,,,,820,1472,1519,1563,0.25397,metalKey,
23,46,Person23_46,rainbowPens,,,,,,,2514,716,1008,2319,0.41588,sign,
23,47,Person23_47,brownDie,,,,,,,363,1885,1855,1150,0.42531,birdCall,
23,47,Person23_47,brownDie,,,,,,,1277,817,1775,2027,0.38676,cupcakePaper,
23,47,Person23_47,brownDie,,,,,,,1452,2329,861,706,0.32854,eyeball,
23,47,Person23_47,brownDie,,,,,,,189,1966,1613,1069,0.36637,trophy,
23,47,Person23_47,brownDie,,,,,,,296,1906,1412,1129,0.33657,hairClip,
23,47,Person23_47,brownDie,,,,,,,1344,11,2702,1724,0.36265,yellowBag,
23,48,Person23_48,brownDie,,,,,,,256,525,901,888,0.39186,eyeball,
23,48,Person23_48,brownDie,,,,,,,2352,11,1344,1875,0.26385,sign,
23,48,Person23_48,brownDie,,,,,,,14,384,968,1210,0.4093,hairClip,
23,48,Person23_48,brownDie,,,,,,,202,686,431,565,0.575,lavenderDie,
23,49,Person23_49,brownDie,,,,,,,2594,2037,888,464,0.39312,eyeball,
23,49,Person23_49,brownDie,,,,,,,2608,2137,767,222,0.31525,blueSunglasses,
23,49,Person23_49,brownDie,,,,,,,2554,1754,968,1049,0.3138,hairClip,
23,49,Person23_49,brownDie,,,,,,,2796,1936,444,625,0.61375,lavenderDie,
23,49,Person23_49,brownDie,,,,,,,14,11,2447,1664,0.43246,yellowBag,
23,50,Person23_50,brownDie,,,,,,,2285,2218,310,817,0.37472,pinkCandle,
23,50,Person23_50,brownDie,,,,,,,1734,1694,1439,1341,0.58929,sign,
23,50,Person23_50,brownDie,,,,,,,1398,928,363,484,0.57795,lavenderDie,
23,51,Person23_51,brownDie,,,,,,,1613,11,1654,1230,0.3683,birdCall,
23,51,Person23_51,brownDie,,,,,,,14,11,1600,1392,0.31314,cupcakePaper,
23,51,Person23_51,brownDie,,,,,,,1318,242,1076,615,0.39209,eyeball,
23,51,Person23_51,brownDie,,,,,,,1775,1442,1304,333,0.25002,blueSunglasses,
23,52,Person23_52,brownDie,,,,,,,1640,1140,444,494,0.37923,lavenderDie,
23,52,Person23_52,brownDie,,,,,,,14,11,1922,1825,0.25526,yellowBag,
23,53,Person23_53,brownDie,,,,,,,1183,2127,753,696,0.25332,eyeball,
23,53,Person23_53,brownDie,,,,,,,3092,615,955,2389,0.28844,sign,
23,53,Person23_53,brownDie,,,,,,,1103,2208,377,515,0.37161,lavenderDie,
23,53,Person23_53,brownDie,,,,,,,1156,1644,1990,1392,0.25056,yellowBag,
23,54,Person23_54,brownDie,,,,,,,1008,1462,1721,1573,0.28062,cupcakePaper,
23,54,Person23_54,brownDie,,,,,,,2971,11,1076,1795,0.36233,sign,
23,54,Person23_54,brownDie,,,,,,,1049,1603,404,454,0.49207,lavenderDie,
23,54,Person23_54,brownDie,,,,,,,820,1069,2097,1946,0.35753,yellowBag,
23,55,Person23_55,brownDie,,,,,,,1116,1664,1506,1371,0.30251,cloudSign,
23,55,Person23_55,brownDie,,,,,,,457,464,1707,1442,0.31313,cupcakePaper,
23,55,Person23_55,brownDie,,,,,,,14,11,820,767,0.29015,eyeball,
23,55,Person23_55,brownDie,,,,,,,914,1512,1909,1523,0.46381,partyFavor,
23,55,Person23_55,brownDie,,,,,,,1412,1019,928,2016,0.33131,sign,
23,55,Person23_55,brownDie,,,,,,,1398,918,336,525,0.58727,lavenderDie,
23,56,Person23_56,brownDie,,,,,,,3213,1936,780,676,0.34707,eyeball,
23,57,Person23_57,brownDie,,,,,,,1156,1674,1439,1361,0.43151,cloudSign,
23,57,Person23_57,brownDie,,,,,,,2043,1754,1398,1281,0.27622,cupcakePaper,
23,57,Person23_57,brownDie,,,,,,,1654,1381,1586,1381,0.28867,partyFavor,
23,57,Person23_57,brownDie,,,,,,,1654,1543,2178,1492,0.3387,pumpkinNotes,
23,57,Person23_57,brownDie,,,,,,,807,1210,1519,1210,0.30757,redWhistle,
23,57,Person23_57,brownDie,,,,,,,444,11,1116,1674,0.37827,sign,
23,57,Person23_57,brownDie,,,,,,,3387,726,350,484,0.39403,lavenderDie,
23,58,Person23_58,brownDie,,,,,,,2473,1220,1573,1644,0.27541,birdCall,
23,58,Person23_58,brownDie,,,,,,,229,1371,1519,958,0.32868,eyeball,
23,58,Person23_58,brownDie,,,,,,,14,968,2151,2067,0.50394,pumpkinNotes,
23,58,Person23_58,brownDie,,,,,,,2568,1281,1412,1492,0.29413,redWhistle,
23,58,Person23_58,brownDie,,,,,,,1667,11,968,1704,0.25181,sign,
23,58,Person23_58,brownDie,,,,,,,269,1996,1479,515,0.25648,blueSunglasses,
23,58,Person23_58,brownDie,,,,,,,3051,1563,444,504,0.44967,lavenderDie,
23,59,Person23_59,brownDie,,,,,,,1492,11,1963,1593,0.42686,pumpkinNotes,
23,59,Person23_59,brownDie,,,,,,,901,11,780,2027,0.48772,sign,
23,59,Person23_59,brownDie,,,,,,,1949,1331,1546,535,0.2795,blueSunglasses,
23,60,Person23_60,brownDie,,,,,,,2232,1281,1049,696,0.55885,eyeball,
23,60,Person23_60,brownDie,,,,,,,1062,11,1035,1865,0.41193,sign,
23,60,Person23_60,brownDie,,,,,,,2514,1351,404,525,0.6454,lavenderDie,
23,61,Person23_61,brownDie,,,,,,,,,,,,,未识别出物体
23,62,Person23_62,pinkCandle,,,,,,,1560,273,1775,1845,0.26957,cupcakePaper,
23,62,Person23_62,pinkCandle,,,,,,,269,444,3213,2591,0.27054,paperPlate,
23,62,Person23_62,pinkCandle,,,,,,,874,11,834,1946,0.34239,sign,
23,63,Person23_63,pinkCandle,,,,,,,471,11,1627,1916,0.25351,cupcakePaper,
23,63,Person23_63,pinkCandle,,,,,,,1734,888,2312,2148,0.46604,yellowBag,
23,64,Person23_64,pinkCandle,,,,,,,363,11,1237,1502,0.29906,cloudSign,
23,64,Person23_64,pinkCandle,,,,,,,2406,777,1197,807,0.31237,eyeball,
23,64,Person23_64,pinkCandle,,,,,,,1103,847,404,1129,0.25651,pinkCandle,
23,64,Person23_64,pinkCandle,,,,,,,1210,303,1869,2611,0.68886,pumpkinNotes,
23,64,Person23_64,pinkCandle,,,,,,,3119,11,928,1896,0.35108,sign,
23,64,Person23_64,pinkCandle,,,,,,,1103,535,1600,2158,0.51006,yellowBalloon,
23,64,Person23_64,pinkCandle,,,,,,,1197,777,1936,1654,0.45801,yellowBag,
23,65,Person23_65,pinkCandle,,,,,,,498,11,1586,1492,0.34355,birdCall,
23,65,Person23_65,pinkCandle,,,,,,,1062,1412,511,837,0.32132,pinkCandle,
23,66,Person23_66,pinkCandle,,,,,,,2433,948,1613,1764,0.27327,cupcakePaper,
23,66,Person23_66,pinkCandle,,,,,,,95,1200,1815,1835,0.45932,sign,
23,66,Person23_66,pinkCandle,,,,,,,2084,676,1963,2289,0.51402,yellowBag,
23,67,Person23_67,pinkCandle,,,,,,,1640,968,484,888,0.32305,pinkCandle,
23,67,Person23_67,pinkCandle,,,,,,,1452,857,2003,1926,0.25149,pumpkinNotes,
23,67,Person23_67,pinkCandle,,,,,,,14,666,2608,2339,0.40963,yellowBag,
23,68,Person23_68,pinkCandle,,,,,,,1358,1019,484,807,0.32664,pinkCandle,
23,68,Person23_68,pinkCandle,,,,,,,3213,11,753,2440,0.25828,sign,
23,68,Person23_68,pinkCandle,,,,,,,14,696,1909,2268,0.417,yellowBag,
23,69,Person23_69,pinkCandle,,,,,,,1748,837,1398,1523,0.28739,birdCall,
23,69,Person23_69,pinkCandle,,,,,,,108,11,1197,1039,0.29174,cloudSign,
23,69,Person23_69,pinkCandle,,,,,,,565,11,2030,2006,0.27511,cupcakePaper,
23,69,Person23_69,pinkCandle,,,,,,,1264,394,1775,2057,0.32769,partyFavor,
23,69,Person23_69,pinkCandle,,,,,,,1654,11,444,1140,0.29249,pinkCandle,
23,69,Person23_69,pinkCandle,,,,,,,1439,21,874,2712,0.52886,sign,
23,69,Person23_69,pinkCandle,,,,,,,323,525,2500,2158,0.29772,silverStraw,
23,69,Person23_69,pinkCandle,,,,,,,336,787,2500,2248,0.29151,vancouverCards,
23,70,Person23_70,pinkCandle,,,,,,,767,1210,1654,1654,0.37314,birdCall,
23,70,Person23_70,pinkCandle,,,,,,,1116,1543,914,605,0.28963,eyeball,
23,70,Person23_70,pinkCandle,,,,,,,2043,11,1398,2117,0.61615,sign,
23,70,Person23_70,pinkCandle,,,,,,,861,1462,861,1200,0.31145,hairClip,
23,70,Person23_70,pinkCandle,,,,,,,1197,273,2473,2218,0.29844,yellowBag,
23,71,Person23_71,pinkCandle,,,,,,,2178,283,1721,2218,0.26443,cupcakePaper,
23,71,Person23_71,pinkCandle,,,,,,,1439,232,2608,2742,0.27134,yellowBag,
23,72,Person23_72,pinkCandle,,,,,,,2111,1744,672,1069,0.49523,pinkCandle,
23,72,Person23_72,pinkCandle,,,,,,,417,11,2326,2228,0.47793,yellowBag,
23,73,Person23_73,cupcakePaper,,,,,,,1479,363,1963,2440,0.30372,canadaPencil,
23,73,Person23_73,cupcakePaper,,,,,,,1654,2228,457,807,0.33285,pinkCandle,
23,73,Person23_73,cupcakePaper,,,,,,,1035,1664,1680,1371,0.39314,sign,
23,74,Person23_74,cupcakePaper,,,,,,,2662,716,1385,1764,0.32036,birdCall,
23,74,Person23_74,cupcakePaper,,,,,,,1707,817,861,706,0.51903,cloudSign,
23,74,Person23_74,cupcakePaper,,,,,,,1963,384,941,756,0.34217,eyeball,
23,74,Person23_74,cupcakePaper,,,,,,,2366,1180,1318,1855,0.3413,sign,
23,74,Person23_74,cupcakePaper,,,,,,,1882,807,1103,293,0.32736,blueSunglasses,
23,74,Person23_74,cupcakePaper,,,,,,,2016,454,874,1109,0.53245,hairClip,
23,74,Person23_74,cupcakePaper,,,,,,,14,11,2406,1563,0.38555,yellowBag,
23,75,Person23_75,cupcakePaper,,,,,,,14,898,1506,1835,0.4602,birdCall,
23,75,Person23_75,cupcakePaper,,,,,,,1694,11,377,1129,0.3898,pinkCandle,
23,75,Person23_75,cupcakePaper,,,,,,,1277,11,1210,2047,0.68579,sign,
23,76,Person23_76,cupcakePaper,,,,,,,457,444,1667,1936,0.45596,cupcakePaper,
23,76,Person23_76,cupcakePaper,,,,,,,41,11,2473,2762,0.42731,paperPlate,
23,76,Person23_76,cupcakePaper,,,,,,,1976,595,2043,1996,0.33082,pumpkinNotes,
23,76,Person23_76,cupcakePaper,,,,,,,242,1260,955,1775,0.36317,sign,
23,76,Person23_76,cupcakePaper,,,,,,,1089,1785,968,504,0.29612,blueSunglasses,
23,77,Person23_77,cupcakePaper,,,,,,,874,555,2003,1644,0.49356,birdCall,
23,77,Person23_77,cupcakePaper,,,,,,,1049,998,1022,1180,0.28887,cloudSign,
23,77,Person23_77,cupcakePaper,,,,,,,1533,877,1224,1492,0.33984,cupcakePaper,
23,77,Person23_77,cupcakePaper,,,,,,,1197,1180,1371,857,0.35129,blueSunglasses,
23,78,Person23_78,cupcakePaper,,,,,,,1035,736,3011,2158,0.38768,silverStraw,
23,78,Person23_78,cupcakePaper,,,,,,,1103,1835,363,424,0.30437,lavenderDie,
23,79,Person23_79,cupcakePaper,,,,,,,1734,1523,807,1049,0.29825,eyeball,
23,79,Person23_79,cupcakePaper,,,,,,,914,1190,1385,1744,0.36438,pumpkinNotes,
23,79,Person23_79,cupcakePaper,,,,,,,1197,11,1358,1593,0.29988,sign,
23,79,Person23_79,cupcakePaper,,,,,,,1842,1523,1170,1099,0.25984,hairClip,
23,80,Person23_80,cupcakePaper,,,,,,,1264,968,1788,2067,0.49567,cupcakePaper,
23,80,Person23_80,cupcakePaper,,,,,,,1183,1825,807,918,0.3645,eyeball,
23,80,Person23_80,cupcakePaper,,,,,,,1076,313,2715,2722,0.55941,paperPlate,
23,80,Person23_80,cupcakePaper,,,,,,,1224,847,2420,1976,0.26878,pumpkinNotes,
23,80,Person23_80,cupcakePaper,,,,,,,1775,1180,1358,898,0.37068,blueSunglasses,
23,81,Person23_81,cupcakePaper,,,,,,,323,31,1371,1432,0.37859,cloudSign,
23,81,Person23_81,cupcakePaper,,,,,,,672,1019,1801,1623,0.37059,cupcakePaper,
23,81,Person23_81,cupcakePaper,,,,,,,1412,1200,363,1260,0.25468,pinkCandle,
23,81,Person23_81,cupcakePaper,,,,,,,659,11,699,1865,0.37338,sign,
23,82,Person23_82,cupcakePaper,,,,,,,753,1523,1062,1432,0.26112,cloudSign,
23,82,Person23_82,cupcakePaper,,,,,,,1479,656,1358,1916,0.60502,cupcakePaper,图片存疑，黄色购物袋？
23,82,Person23_82,cupcakePaper,,,,,,,995,877,2339,1865,0.29748,pumpkinNotes,图片存疑，黄色购物袋？
23,82,Person23_82,cupcakePaper,,,,,,,135,11,1761,1422,0.51162,sign,图片存疑，黄色购物袋？
23,83,Person23_83,cupcakePaper,,,,,,,1210,1613,713,837,0.25334,cloudSign,
23,83,Person23_83,cupcakePaper,,,,,,,646,263,1869,2289,0.586,cupcakePaper,
23,83,Person23_83,cupcakePaper,,,,,,,780,384,1049,1190,0.28469,eyeball,
23,83,Person23_83,cupcakePaper,,,,,,,148,273,2809,2591,0.75851,paperPlate,
23,83,Person23_83,cupcakePaper,,,,,,,3401,1240,417,1170,0.36658,pinkCandle,
23,83,Person23_83,cupcakePaper,,,,,,,457,202,2218,1976,0.47255,pumpkinNotes,
23,83,Person23_83,cupcakePaper,,,,,,,2299,303,1452,2591,0.31,sign,
23,83,Person23_83,cupcakePaper,,,,,,,1008,1825,1183,444,0.34417,blueSunglasses,
24,1,Person24_1,miniCards,,,,,,,1654,2107,982,756,0.5118,eyeball,
24,1,Person24_1,miniCards,,,,,,,565,928,336,948,0.34388,pinkCandle,
24,1,Person24_1,miniCards,,,,,,,1506,1623,1277,1412,0.30638,pumpkinNotes,
24,1,Person24_1,miniCards,,,,,,,592,1039,1425,293,0.33822,blueSunglasses,
24,2,Person24_2,miniCards,,,,,,,336,81,1358,1301,0.37506,cloudSign,
24,2,Person24_2,miniCards,,,,,,,2191,172,1103,1210,0.39243,eyeball,
24,2,Person24_2,miniCards,,,,,,,901,263,242,988,0.31016,pinkCandle,
24,2,Person24_2,miniCards,,,,,,,1909,21,2137,1865,0.30555,pumpkinNotes,
24,3,Person24_3,miniCards,gClamp,,,,,,95,535,1250,1250,0.51173,cloudSign,
24,3,Person24_3,miniCards,gClamp,,,,,,2568,273,310,1432,0.30787,pinkCandle,
24,3,Person24_3,miniCards,gClamp,,,,,,820,666,982,2369,0.39233,sign,
24,3,Person24_3,miniCards,gClamp,,,,,,14,928,1439,484,0.39339,blueSunglasses,
24,3,Person24_3,miniCards,gClamp,,,,,,592,827,834,1140,0.39056,stickerBox,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2218,1291,1022,1039,0.47949,cloudSign,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2178,1724,1143,646,0.37554,eyeball,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,1882,706,1694,1442,0.26981,partyFavor,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2581,464,310,1049,0.31012,pinkCandle,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2003,1472,1425,1119,0.32809,redWhistle,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,457,767,1089,2268,0.32521,sign,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,1936,1049,1600,1986,0.3675,trophy,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,457,938,1129,464,0.38905,blueSunglasses,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2178,1502,1089,1140,0.69456,hairClip,
24,4,Person24_4,miniCards,gClamp,spiderRing,,,,,2245,1341,982,1432,0.33419,stickerBox,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,202,11,1035,1049,0.31739,cloudSign,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,672,323,646,877,0.42595,eyeball,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,2245,303,404,1341,0.43885,pinkCandle,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,1734,535,1385,1271,0.40657,redWhistle,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,1922,847,511,1936,0.40955,sign,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,672,454,1237,575,0.36975,blueSunglasses,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,444,232,1129,1079,0.30616,hairClip,
24,5,Person24_5,spiderRing,legoBracelet,,,,,,2191,928,1855,1825,0.37904,yellowBag,
24,6,Person24_6,gClamp,,,,,,,1304,1200,1224,1250,0.2563,cupcakePaper,
24,6,Person24_6,gClamp,,,,,,,2433,1039,1116,777,0.26801,eyeball,
24,6,Person24_6,gClamp,,,,,,,2863,938,336,968,0.30785,pinkCandle,
24,6,Person24_6,gClamp,,,,,,,955,787,1882,2067,0.68424,pumpkinNotes,
24,6,Person24_6,gClamp,,,,,,,2003,1523,1452,605,0.31777,blueSunglasses,
24,7,Person24_7,legoBracelet,miniCards,spiderRing,,,,,2460,767,1116,1250,0.41015,cloudSign,
24,7,Person24_7,legoBracelet,miniCards,spiderRing,,,,,2352,454,1331,1462,0.26907,cupcakePaper,
24,7,Person24_7,legoBracelet,miniCards,spiderRing,,,,,3119,716,350,958,0.28321,pinkCandle,
24,7,Person24_7,legoBracelet,miniCards,spiderRing,,,,,2258,353,1788,1654,0.34412,pumpkinNotes,
24,7,Person24_7,legoBracelet,miniCards,spiderRing,,,,,2514,1200,1022,384,0.28994,blueSunglasses,
24,8,Person24_8,silverStraw,,,,,,,1385,384,2662,1976,0.33875,canadaPencil,
24,8,Person24_8,silverStraw,,,,,,,81,11,1224,938,0.29871,cloudSign,
24,8,Person24_8,silverStraw,,,,,,,1344,11,1654,2329,0.47525,sign,
24,8,Person24_8,silverStraw,,,,,,,820,484,3226,1381,0.4265,silverStraw,
24,9,Person24_9,silverStraw,,,,,,,1385,384,2662,1976,0.33875,canadaPencil,
24,9,Person24_9,silverStraw,,,,,,,81,11,1224,938,0.29871,cloudSign,
24,9,Person24_9,silverStraw,,,,,,,1344,11,1654,2329,0.47525,sign,
24,9,Person24_9,silverStraw,,,,,,,820,484,3226,1381,0.4265,silverStraw,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,175,1059,2245,1512,0.26837,birdCall,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1694,1271,874,716,0.31195,eyeball,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,14,1734,1465,1301,0.262,sign,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,699,1623,1210,424,0.35955,blueSunglasses,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1358,1140,1035,998,0.36372,hairClip,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1667,1381,377,444,0.58356,lavenderDie,
24,10,Person24_10,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1761,857,2285,2178,0.30831,yellowBag,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,175,1059,2245,1512,0.26837,birdCall,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1694,1271,874,716,0.31195,eyeball,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,14,1734,1465,1301,0.262,sign,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,699,1623,1210,424,0.35955,blueSunglasses,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1358,1140,1035,998,0.36372,hairClip,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1667,1381,377,444,0.58356,lavenderDie,
24,11,Person24_11,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1761,857,2285,2178,0.30831,yellowBag,
24,12,Person24_12,silverStraw,gClamp,legoBracelet,plaidPencil,,,,2742,555,1116,857,0.25394,eyeball,
24,12,Person24_12,silverStraw,gClamp,legoBracelet,plaidPencil,,,,2527,1079,417,1079,0.31219,pinkCandle,
24,12,Person24_12,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1116,1170,941,1865,0.35504,sign,
24,12,Person24_12,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1022,1633,1143,373,0.30555,blueSunglasses,
24,13,Person24_13,silverStraw,gClamp,legoBracelet,plaidPencil,,,,2742,555,1116,857,0.25394,eyeball,
24,13,Person24_13,silverStraw,gClamp,legoBracelet,plaidPencil,,,,2527,1079,417,1079,0.31219,pinkCandle,
24,13,Person24_13,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1116,1170,941,1865,0.35504,sign,
24,13,Person24_13,silverStraw,gClamp,legoBracelet,plaidPencil,,,,1022,1633,1143,373,0.30555,blueSunglasses,
24,14,Person24_14,voiceRecorder,,,,,,,,,1020,1152,0.32408,cloudSign,
24,14,Person24_14,voiceRecorder,,,,,,,,,1193,899,0.4998,eyeball,
24,14,Person24_14,voiceRecorder,,,,,,,,,1746,1579,0.32921,metalKey,
24,14,Person24_14,voiceRecorder,,,,,,,,,277,1129,0.26407,pinkCandle,
24,14,Person24_14,voiceRecorder,,,,,,,,,2852,1648,0.39127,pumpkinNotes,
24,14,Person24_14,voiceRecorder,,,,,,,,,2281,1625,0.45948,redWhistle,
24,14,Person24_14,voiceRecorder,,,,,,,,,1884,1982,0.4457,trophy,
24,14,Person24_14,voiceRecorder,,,,,,,,,1452,1325,0.41357,hairClip,
24,14,Person24_14,voiceRecorder,,,,,,,,,1383,1613,0.3103,stickerBox,
24,14,Person24_14,voiceRecorder,,,,,,,,,3042,2673,0.4592,yellowBag,
25,1,Person25_1,paperPlate,,,,,,,928,1160,1896,1754,0.41229,birdCall,
25,1,Person25_1,paperPlate,,,,,,,2326,1331,1398,1704,0.27139,canadaPencil,
25,1,Person25_1,paperPlate,,,,,,,1506,2127,1291,767,0.32018,eyeball,
25,1,Person25_1,paperPlate,,,,,,,726,11,2326,2208,0.54531,pumpkinNotes,
25,1,Person25_1,paperPlate,,,,,,,1143,1936,1492,605,0.39342,blueSunglasses,
25,1,Person25_1,paperPlate,,,,,,,1828,61,1815,1855,0.37392,stickerBox,
25,2,Person25_2,paperPlate,,,,,,,861,1059,2043,1976,0.36959,birdCall,
25,2,Person25_2,paperPlate,,,,,,,1828,1381,1828,1654,0.26913,canadaPencil,
25,2,Person25_2,paperPlate,,,,,,,1452,232,1479,1946,0.33267,cupcakePaper,
25,2,Person25_2,paperPlate,,,,,,,1586,1240,1183,767,0.25254,eyeball,
